step,cpu,ram,state_cart_pos,state_cart_vel,state_pole_angle,state_pole_vel,reward
340,7.0,74.53125,0.8091418,0.20194119,0.0043317215,-0.3081666,1.0
341,11.2,74.5625,0.8131806,0.006757781,-0.0018316105,-0.014120723,1.0
342,11.7,74.625,0.8133158,-0.18833785,-0.002114025,0.27798375,1.0
343,20.6,74.65625,0.80954903,0.006814191,0.00344565,-0.015365192,1.0
344,0.0,74.65625,0.80968535,0.20188656,0.0031383461,-0.30695897,1.0
345,10.5,74.671875,0.8137231,0.0067200284,-0.0030008336,-0.013287961,1.0
346,7.0,74.671875,0.8138575,-0.18835875,-0.0032665927,0.27844664,1.0
347,6.8,74.671875,0.8100903,0.00680964,0.0023023405,-0.015264754,1.0
348,8.2,74.671875,0.8102265,0.2018985,0.0019970452,-0.30722037,1.0
349,9.1,74.671875,0.8142645,0.006748147,-0.0041473624,-0.013908303,1.0
350,12.2,74.6875,0.8143994,-0.18831408,-0.0044255285,0.2774632,1.0
351,13.1,74.71875,0.8106331,0.0068707257,0.0011237358,-0.016612243,1.0
352,10.1,74.71875,0.8107706,-0.18826732,0.0007914909,0.27642503,1.0
353,26.8,70.953125,0.8070052,0.0068433266,0.0063199913,-0.016008161,1.0
354,10.9,70.96875,0.8071421,0.20187408,0.005999828,-0.30669037,1.0
355,14.3,70.96875,0.8111796,0.006667143,-0.00013397938,-0.01212131,1.0
356,13.7,70.96875,0.8113129,-0.18845288,-0.0003764056,0.28051934,1.0
357,10.7,70.96875,0.8075438,0.006674432,0.005233981,-0.012282279,1.0
358,9.0,71.0,0.8076773,0.20172094,0.0049883355,-0.30330923,1.0
359,9.0,71.0,0.8117117,0.006528245,-0.0010778491,-0.009057285,1.0
360,9.0,71.015625,0.8118423,-0.18857823,-0.0012589948,0.28328538,1.0
361,15.0,71.03125,0.8080707,0.0065616537,0.0044067125,-0.009794368,1.0
362,15.0,71.046875,0.80820197,0.20162013,0.004210825,-0.30108368,1.0
363,10.7,71.046875,0.8122344,0.006438416,-0.0018108481,-0.007075718,1.0
364,10.7,71.0625,0.81236315,-0.18865752,-0.0019523625,0.2850353,1.0
365,9.3,71.078125,0.80859,0.0064922236,0.0037483438,-0.008262735,1.0
366,13.3,71.109375,0.8087198,0.20156021,0.003583089,-0.29976067,1.0
367,9.8,71.125,0.81275105,0.006387378,-0.002412124,-0.005949854,1.0
368,9.0,71.171875,0.8128788,-0.1886999,-0.0025311213,0.28597105,1.0
369,9.1,71.1875,0.8091048,0.006458061,0.0031882997,-0.007509104,1.0
370,10.9,71.203125,0.80923396,0.20153414,0.0030381177,-0.29918438,1.0
371,12.0,71.203125,0.81326467,0.0063690175,-0.00294557,-0.0055448394,1.0
372,0.0,71.203125,0.81339204,-0.18871057,-0.0030564668,0.28620726,1.0
373,14.1,71.234375,0.8096178,0.0064548412,0.0026676785,-0.007438073,1.0
374,10.8,71.28125,0.8097469,0.20153843,0.0025189172,-0.2992781,1.0
375,8.3,71.34375,0.8137777,0.0063806674,-0.0034666453,-0.005801842,1.0
376,8.1,71.390625,0.8139053,-0.18869139,-0.0035826822,0.28578532,1.0
377,9.8,71.40625,0.8101315,0.006481467,0.002133024,-0.008025419,1.0
378,0.0,71.4375,0.8102611,0.20157276,0.0019725156,-0.30003458,1.0
379,9.2,71.46875,0.81429255,0.0064227516,-0.0040281764,-0.006730222,1.0
380,25.0,71.515625,0.814421,-0.1886412,-0.0041627805,0.28467906,1.0
381,10.8,71.59375,0.8106482,0.006539875,0.0015308002,-0.00931388,1.0
382,16.2,71.640625,0.810779,0.20163985,0.0013445227,-0.30151343,1.0
383,18.0,71.671875,0.81481177,0.0064987508,-0.004685746,-0.0084067695,1.0
384,13.5,71.71875,0.81494176,-0.18855569,-0.0048538814,0.28279406,1.0
385,12.9,71.71875,0.81117064,0.006635159,0.0008020002,-0.011415784,1.0
386,16.1,71.734375,0.8113033,0.2017456,0.0005736845,-0.30384555,1.0
387,13.3,71.734375,0.81533825,0.0066154767,-0.0055032265,-0.010981764,1.0
388,14.1,71.734375,0.8154706,-0.18842712,-0.005722862,0.27995977,1.0
389,11.9,71.734375,0.811702,0.006775998,-0.00012366679,-0.014522634,1.0
390,15.0,71.890625,0.81183755,-0.18834418,-0.00041411948,0.27812126,1.0
391,13.1,71.96875,0.80807066,0.0067836773,0.005148306,-0.014692239,1.0
392,35.5,71.796875,0.8082063,0.20183142,0.004854461,-0.30574638,1.0
393,24.4,70.25,0.8122429,0.0066406275,-0.0012604664,-0.011536435,1.0
394,17.3,70.109375,0.8123758,-0.18846323,-0.001491195,0.28074855,1.0
395,25.2,70.109375,0.8086065,0.0066799666,0.0041237758,-0.012404339,1.0
396,34.9,70.15625,0.8087401,0.20174253,0.0038756889,-0.30378333,1.0
397,18.0,70.171875,0.81277496,0.006565565,-0.0021999776,-0.009880612,1.0
398,5.9,70.171875,0.81290627,-0.18852477,-0.0023975899,0.28210738,1.0
399,15.2,70.171875,0.8091358,0.0066313013,0.003244558,-0.011330767,1.0
400,11.0,70.171875,0.8092684,0.20170657,0.0030179424,-0.30298823,1.0
401,11.6,70.171875,0.8133025,0.0065417388,-0.0030418222,-0.009355044,1.0
402,10.7,70.21875,0.81343335,-0.18853645,-0.003228923,0.2823666,1.0
403,14.1,70.234375,0.80966264,0.006631402,0.002418409,-0.011332962,1.0
404,11.7,70.296875,0.80979526,0.20171858,0.0021917499,-0.30325186,1.0
405,14.2,70.328125,0.8138296,0.0065654675,-0.0038732877,-0.009878523,1.0
406,10.6,70.328125,0.8139609,-0.18850072,-0.004070858,0.28157982,1.0
407,12.3,70.359375,0.8101909,0.006679059,0.0015607383,-0.012384252,1.0
408,9.8,70.359375,0.8103245,0.20177859,0.0013130533,-0.30457434,1.0
409,12.6,70.359375,0.8143601,0.0066379537,-0.0047784336,-0.011477595,1.0
410,14.8,70.375,0.8144928,-0.18841514,-0.0050079855,0.27969384,1.0
411,17.6,70.375,0.81072456,0.006777888,0.0005858918,-0.0145643605,1.0
412,35.7,70.34375,0.8108601,-0.18835247,0.00029460454,0.27830335,1.0
413,11.5,70.59375,0.807093,0.0067652864,0.005860672,-0.01428663,1.0
414,14.2,70.609375,0.8072283,0.2018027,0.0055749393,-0.3051147,1.0
415,21.9,70.609375,0.8112644,0.006601748,-0.0005273547,-0.010678797,1.0
416,10.9,70.609375,0.8113964,-0.18851264,-0.00074093067,0.2818377,1.0
417,14.6,70.65625,0.8076262,0.006619876,0.004895823,-0.011078824,1.0
418,15.4,70.71875,0.80775857,0.20167127,0.004674247,-0.30221304,1.0
419,10.8,70.71875,0.811792,0.39672628,-0.0013700142,-0.5934182,1.0
420,17.7,70.75,0.8197265,0.20162354,-0.013238377,-0.3011671,1.0
421,12.9,70.765625,0.823759,0.0066927597,-0.01926172,-0.012688508,1.0
422,10.3,70.78125,0.82389283,-0.18814774,-0.01951549,0.27385542,1.0
423,11.4,70.78125,0.82012993,0.007247156,-0.014038381,-0.02491829,1.0
424,17.0,70.796875,0.82027483,-0.1876707,-0.014536747,0.2633025,1.0
425,16.4,70.84375,0.8165214,0.007655708,-0.009270697,-0.033929773,1.0
426,14.2,70.859375,0.81667453,-0.18733208,-0.009949292,0.2558138,1.0
427,10.5,70.859375,0.8129279,0.0079305,-0.004833016,-0.039990623,1.0
428,10.8,70.875,0.8130865,-0.18712181,-0.0056328285,0.25116354,1.0
429,11.5,70.890625,0.80934405,0.008080119,-0.0006095581,-0.043290768,1.0
430,23.9,70.828125,0.8095057,-0.18703309,-0.0014753734,0.24919978,1.0
431,50.3,70.828125,0.80576503,0.008109904,0.003508622,-0.04394815,1.0
432,0.0,70.828125,0.8059272,-0.18706219,0.0026296591,0.24983971,1.0
433,31.0,70.5,0.80218595,0.008022116,0.0076264534,-0.042012606,1.0
434,20.8,70.5,0.8023464,-0.18720835,0.006786201,0.25306675,1.0
435,10.3,70.53125,0.7986022,0.007816035,0.011847536,-0.037467983,1.0
436,11.2,70.53125,0.79875857,0.2027661,0.011098176,-0.32638946,1.0
437,12.7,70.53125,0.8028139,0.007487917,0.004570387,-0.03022743,1.0
438,9.2,70.53125,0.8029637,-0.18769927,0.0039658383,0.263894,1.0
439,10.3,70.53125,0.79920965,-0.38287762,0.009243718,0.55782515,1.0
440,15.0,70.53125,0.7915521,-0.18788663,0.02040022,0.2680688,1.0
441,17.1,70.546875,0.7877944,0.0069383294,0.025761597,-0.0181106,1.0
442,21.5,70.5625,0.7879332,0.20168154,0.025399385,-0.3025554,1.0
443,10.3,70.578125,0.7919668,0.006206973,0.019348277,-0.0019715254,1.0
444,11.8,70.578125,0.7920909,0.20104617,0.019308846,-0.28848758,1.0
445,10.6,70.578125,0.7961118,0.0056542726,0.0135390945,0.01022208,1.0
446,11.9,70.578125,0.79622495,0.20057946,0.013743536,-0.27815855,1.0
447,10.7,70.59375,0.8002365,0.005264172,0.008180365,0.018827204,1.0
448,8.9,70.59375,0.8003418,0.20026785,0.008556909,-0.27126354,1.0
449,10.5,70.59375,0.80434716,0.0050248546,0.0031316383,0.024105947,1.0
450,14.9,70.59375,0.80444765,0.20010175,0.0036137572,-0.26758727,1.0
451,11.1,70.59375,0.8084497,0.004928417,-0.0017379881,0.026233269,1.0
452,8.2,70.625,0.8085483,0.20007525,-0.0012133227,-0.26699752,1.0
453,13.2,70.625,0.81254977,0.0049706353,-0.0065532727,0.025302483,1.0
454,8.7,70.640625,0.8126492,0.20018595,-0.006047223,-0.26944086,1.0
455,12.2,70.640625,0.8166529,0.005150816,-0.0114360405,0.021328628,1.0
456,8.7,70.640625,0.8167559,-0.18980528,-0.011009468,0.31038153,1.0
457,10.4,70.640625,0.8129598,0.0054717846,-0.0048018373,0.014246965,1.0
458,9.8,70.640625,0.8130692,0.20066227,-0.0045168977,-0.27994713,1.0
459,12.4,70.640625,0.81708246,0.0056050424,-0.0101158405,0.01130777,1.0
460,15.7,70.65625,0.8171946,-0.18937038,-0.009889685,0.30078194,1.0
461,19.6,70.359375,0.8134072,0.00589112,-0.003874046,0.0049964874,1.0
462,17.0,70.359375,0.813525,0.20106842,-0.0037741163,-0.28890622,1.0
463,14.1,70.359375,0.81754637,0.006000486,-0.00955224,0.0025839969,1.0
464,14.7,70.359375,0.81766635,-0.18898317,-0.00950056,0.29223785,1.0
465,17.7,70.390625,0.8138867,0.006272936,-0.003655804,-0.0034262415,1.0
466,14.2,70.40625,0.81401217,-0.1887964,-0.003724329,0.288101,1.0
467,11.1,70.40625,0.8102363,0.0063784677,0.002037691,-0.0057542184,1.0
468,14.4,70.40625,0.8103638,0.20147114,0.0019226066,-0.29779354,1.0
469,12.0,70.40625,0.8143932,0.006321831,-0.0040332642,-0.0045048706,1.0
470,14.4,70.40625,0.8145197,-0.18874204,-0.0041233613,0.2869028,1.0
471,16.1,70.484375,0.8107448,0.006438466,0.0016146943,-0.007077755,1.0
472,17.7,70.5625,0.8108736,0.20153722,0.0014731392,-0.29925078,1.0
473,10.6,70.5625,0.81490433,0.0063943043,-0.0045118765,-0.0061036265,1.0
474,11.4,70.578125,0.81503224,-0.18866265,-0.004633949,0.28515235,1.0
475,10.3,70.578125,0.811259,0.0065250834,0.0010690977,-0.008988492,1.0
476,11.4,70.578125,0.8113895,0.20163168,0.00088932784,-0.3013339,1.0
477,8.7,70.59375,0.8154221,0.0064970707,-0.0051373504,-0.008370644,1.0
478,8.7,70.59375,0.81555206,-0.18855083,-0.0053047636,0.28268698,1.0
479,9.6,70.609375,0.81178105,0.0066463836,0.00034897603,-0.0116643235,1.0
480,12.0,70.625,0.81191397,0.20176333,0.00011568956,-0.30423713,1.0
481,15.5,70.640625,0.81594926,0.006639729,-0.005969053,-0.011517713,1.0
482,11.8,70.640625,0.81608206,-0.18839611,-0.0061994074,0.27927595,1.0
483,14.8,70.65625,0.8123141,0.006813725,-0.00061388826,-0.0153557975,1.0
484,13.0,70.65625,0.8124504,-0.18829942,-0.0009210042,0.27713338,1.0
485,10.1,70.65625,0.8086844,0.006835662,0.004621663,-0.015839892,1.0
486,9.8,70.671875,0.8088211,0.20189103,0.0043048654,-0.30706105,1.0
487,9.8,70.6875,0.81285894,0.006708001,-0.0018363557,-0.013023598,1.0
488,10.4,70.703125,0.8129931,-0.18838757,-0.0020968276,0.27907938,1.0
489,9.8,70.71875,0.8092253,0.006764234,0.00348476,-0.014264153,1.0
490,11.2,70.734375,0.8093606,0.20183603,0.0031994767,-0.30584556,1.0
491,8.2,70.765625,0.81339735,0.0066686384,-0.0029174346,-0.01215532,1.0
492,11.7,70.78125,0.81353074,-0.18841136,-0.003160541,0.2796057,1.0
493,22.2,70.78125,0.8097625,0.0067555425,0.002431573,-0.014072381,1.0
494,9.2,70.8125,0.8098976,0.20184253,0.0021501253,-0.30598712,1.0
495,6.4,70.8125,0.81393445,0.0066900128,-0.003969617,-0.01262688,1.0
496,6.5,70.8125,0.81406826,-0.18837479,-0.0042221546,0.27880093,1.0
497,7.5,70.828125,0.81030077,0.006807143,0.0013538642,-0.015210645,1.0
498,9.1,70.828125,0.8104369,0.20190965,0.0010496513,-0.3074661,1.0
499,10.7,70.84375,0.8144751,0.00677276,-0.005099671,-0.01445233,1.0
