step,cpu,ram,state_cart_pos,state_cart_vel,state_pole_angle,state_pole_vel,reward
331,3.0,91.171875,-0.4244086,-0.0463758,-0.0044582314,-0.032228917,1.0
332,5.2,91.171875,-0.42533612,0.1488098,-0.0051028095,-0.32631513,1.0
333,4.3,91.171875,-0.4223599,-0.04623913,-0.011629112,-0.035245758,1.0
334,2.5,91.171875,-0.4232847,-0.2411924,-0.012334027,0.2537455,1.0
335,2.2,91.171875,-0.42810854,-0.04589653,-0.0072591174,-0.04280214,1.0
336,2.5,91.171875,-0.42902648,-0.24091364,-0.00811516,0.24758166,1.0
337,2.9,91.1875,-0.43384475,-0.045676734,-0.003163527,-0.04764989,1.0
338,2.5,91.1875,-0.43475828,-0.24075317,-0.004116525,0.24403325,1.0
339,2.5,91.1875,-0.43957335,-0.43581608,0.0007641399,0.5354149,1.0
340,5.3,91.1875,-0.44828966,-0.2407049,0.0114724375,0.24297282,1.0
341,4.0,91.1875,-0.45310378,-0.045748677,0.016331894,-0.04606944,1.0
342,2.5,91.1875,-0.45401874,-0.24110097,0.015410505,0.25172126,1.0
343,2.2,91.1875,-0.45884076,-0.04620242,0.020444931,-0.036061317,1.0
344,2.6,91.1875,-0.4597648,0.14862047,0.019723704,-0.3222242,1.0
345,2.5,91.21875,-0.4567924,-0.046776716,0.01327922,-0.023387024,1.0
346,2.6,91.21875,-0.45772794,0.1481523,0.01281148,-0.31185082,1.0
347,8.5,91.21875,-0.4547649,-0.0471498,0.006574464,-0.015155214,1.0
348,2.8,91.21875,-0.45570788,-0.24236542,0.0062713595,0.27959475,1.0
349,2.3,91.234375,-0.4605552,-0.047333486,0.011863255,-0.011103612,1.0
350,3.4,91.265625,-0.46150187,-0.24262355,0.011641183,0.2852986,1.0
351,3.7,91.265625,-0.46635434,-0.04766954,0.017347155,-0.0036901857,1.0
352,3.4,91.28125,-0.46730772,-0.24303593,0.01727335,0.29441512,1.0
353,2.5,91.28125,-0.47216845,-0.43839982,0.023161653,0.5924954,1.0
354,2.9,91.28125,-0.48093644,-0.24360964,0.03501156,0.30719736,1.0
355,1.7,91.296875,-0.48580864,-0.04900362,0.041155506,0.025758523,1.0
356,3.4,91.296875,-0.48678872,-0.24469087,0.041670676,0.33113715,1.0
357,0.0,91.3125,-0.49168253,-0.050186086,0.04829342,0.051880885,1.0
358,2.3,91.3125,-0.49268624,0.14421132,0.04933104,-0.2251825,1.0
359,2.0,91.3125,-0.48980203,-0.051579688,0.044827387,0.08264417,1.0
360,2.2,91.3125,-0.4908336,0.14287196,0.046480272,-0.19556545,1.0
361,2.2,91.3125,-0.48797616,-0.052882973,0.042568963,0.1114101,1.0
362,1.5,91.3125,-0.48903385,0.14160396,0.044797163,-0.16754451,1.0
363,2.9,91.3125,-0.48620176,-0.05412964,0.041446272,0.1389273,1.0
364,2.5,91.3125,-0.48728436,0.14037494,0.04422482,-0.1403973,1.0
365,0.0,91.3125,-0.48447686,-0.055351596,0.041416872,0.1659033,1.0
366,2.2,91.3125,-0.48558387,0.13915376,0.04473494,-0.11343147,1.0
367,0.0,91.3125,-0.4828008,0.3336071,0.04246631,-0.391672,1.0
368,2.6,91.3125,-0.47612867,0.13790902,0.03463287,-0.085908175,1.0
369,2.5,91.3125,-0.4733705,-0.057691798,0.032914706,0.21749716,1.0
370,2.1,91.3125,-0.47452432,0.13694455,0.03726465,-0.06462404,1.0
371,1.7,91.3125,-0.47178543,-0.058691323,0.03597217,0.23957929,1.0
372,2.4,91.3125,-0.47295925,0.13589878,0.040763754,-0.041543487,1.0
373,3.0,91.3125,-0.47024128,-0.05978329,0.039932884,0.263717,1.0
374,2.7,91.3125,-0.47143695,0.1347466,0.045207225,-0.016108058,1.0
375,2.0,91.3125,-0.468742,0.32919204,0.044885065,-0.29419184,1.0
376,17.5,91.3125,-0.46215817,0.13345987,0.039001226,0.0123025,1.0
377,9.7,91.328125,-0.459489,0.3280014,0.039247278,-0.26782447,1.0
378,3.4,91.3125,-0.45292896,0.5225419,0.033890788,-0.54787475,1.0
379,2.4,91.3125,-0.44247812,0.32696065,0.022933293,-0.24470933,1.0
380,2.5,91.3125,-0.4359389,0.13151877,0.018039107,0.055118192,1.0
381,0.0,91.3125,-0.4333085,0.32637748,0.019141471,-0.23181911,1.0
382,2.5,91.328125,-0.42678097,0.13098732,0.014505088,0.06683968,1.0
383,2.7,91.328125,-0.42416123,0.32589835,0.01584188,-0.22123174,1.0
384,2.5,91.328125,-0.41764325,0.13055357,0.011417246,0.07640596,1.0
385,0.0,91.34375,-0.41503218,0.32551,0.012945366,-0.21265304,1.0
386,2.0,91.34375,-0.40852198,0.1302054,0.008692306,0.08408518,1.0
387,2.7,91.359375,-0.40591788,0.32520166,0.010374009,-0.20584269,1.0
388,5.2,91.359375,-0.39941385,0.12993291,0.006257155,0.09009459,1.0
389,8.0,91.359375,-0.39681518,0.3249646,0.008059047,-0.20060766,1.0
390,2.4,91.359375,-0.3903159,0.5199704,0.0040468937,-0.49073747,1.0
391,2.7,91.359375,-0.3799165,0.32479158,-0.005767856,-0.19678187,1.0
392,3.7,91.359375,-0.37342066,0.1297526,-0.009703494,0.09407598,1.0
393,2.8,91.375,-0.3708256,0.3250123,-0.007821973,-0.20165253,1.0
394,2.7,91.375,-0.36432534,0.13000306,-0.011855024,0.088552706,1.0
395,2.5,91.375,-0.3617253,0.32529292,-0.01008397,-0.20784679,1.0
396,2.0,91.375,-0.35521942,0.1303166,-0.014240906,0.08163818,1.0
397,0.0,91.375,-0.3526131,0.32563978,-0.012608142,-0.21550354,1.0
398,2.5,91.375,-0.3461003,0.5209397,-0.016918212,-0.5121368,1.0
399,3.4,91.375,-0.33568153,0.32606006,-0.02716095,-0.22483295,1.0
400,2.0,91.375,-0.3291603,0.13133663,-0.03165761,0.05916015,1.0
401,4.1,91.375,-0.3265336,0.32689786,-0.030474406,-0.24334048,1.0
402,2.9,91.375,-0.3199956,0.13222413,-0.035341214,0.03957641,1.0
403,2.2,91.375,-0.31735113,0.32783458,-0.034549687,-0.2640442,1.0
404,2.7,91.375,-0.31079444,0.13322237,-0.03983057,0.01754432,1.0
405,4.4,91.375,-0.30813,-0.061306395,-0.039479684,0.29739895,1.0
406,4.9,91.375,-0.30935612,0.13435546,-0.033531707,-0.0074691423,1.0
407,0.0,91.375,-0.30666903,0.32994187,-0.033681087,-0.3105403,1.0
408,2.4,91.390625,-0.3000702,0.13531555,-0.039891895,-0.028666787,1.0
409,3.0,91.453125,-0.29736388,0.3309862,-0.04046523,-0.33366436,1.0
410,1.7,91.46875,-0.29074416,0.13646285,-0.047138516,-0.054011717,1.0
411,2.5,91.484375,-0.2880149,0.3322279,-0.04821875,-0.36118668,1.0
412,2.2,91.484375,-0.28137034,0.13782331,-0.055442486,-0.08408957,1.0
413,4.7,91.5,-0.27861387,-0.05646187,-0.057124276,0.19059867,1.0
414,2.2,91.5,-0.2797431,0.1394288,-0.0533123,-0.11954345,1.0
415,2.2,91.5,-0.27695453,-0.05489039,-0.05570317,0.15585482,1.0
416,2.7,91.5,-0.27805233,0.14098303,-0.052586075,-0.15386787,1.0
417,3.0,91.5,-0.27523267,-0.05334808,-0.055663433,0.12177267,1.0
418,2.5,91.5,-0.27629963,0.14252535,-0.05322798,-0.18793902,1.0
419,2.7,91.5,-0.27344912,-0.05179626,-0.05698676,0.08748894,1.0
420,2.0,91.5,-0.27448505,0.14409427,-0.05523698,-0.22261491,1.0
421,0.0,91.5,-0.27160317,0.33996046,-0.05968928,-0.5321975,1.0
422,2.3,91.5,-0.26480398,0.14572658,-0.07033323,-0.2589038,1.0
423,2.5,91.5,-0.26188943,-0.048324484,-0.07551131,0.010792239,1.0
424,1.7,91.5,-0.26285592,-0.24228685,-0.07529546,0.27872747,1.0
425,3.4,91.5,-0.26770166,-0.046176024,-0.06972091,-0.03672124,1.0
426,2.5,91.5,-0.26862517,-0.2402325,-0.070455335,0.23317492,1.0
427,4.2,91.5,-0.27342984,-0.044178274,-0.06579184,-0.080873534,1.0
428,5.5,91.5,-0.2743134,-0.23829842,-0.06740931,0.19034787,1.0
429,0.0,91.5,-0.27907935,-0.4323945,-0.06360235,0.4610274,1.0
430,4.7,91.5,-0.28772724,-0.23643395,-0.054381803,0.14899445,1.0
431,3.0,91.515625,-0.29245594,-0.4307367,-0.051401913,0.42403734,1.0
432,3.2,91.515625,-0.30107066,-0.2349257,-0.042921167,0.11560327,1.0
433,2.8,91.515625,-0.30576918,-0.03921588,-0.040609103,-0.19030605,1.0
434,2.5,91.515625,-0.30655348,-0.23373406,-0.044415224,0.08929486,1.0
435,5.0,91.515625,-0.3112282,-0.42819217,-0.042629324,0.36764058,1.0
436,3.7,91.515625,-0.31979203,-0.23249121,-0.035276514,0.06182661,1.0
437,0.0,91.515625,-0.32444185,-0.42709008,-0.03403998,0.34317416,1.0
438,3.6,91.515625,-0.33298364,-0.2315008,-0.027176498,0.0399544,1.0
439,1.8,91.515625,-0.33761367,-0.4262227,-0.02637741,0.32394052,1.0
440,2.9,91.515625,-0.34613812,-0.2307353,-0.0198986,0.023057332,1.0
441,2.5,91.515625,-0.35075283,-0.035333727,-0.019437453,-0.27583683,1.0
442,3.2,91.515625,-0.3514595,-0.23017305,-0.02495419,0.010652702,1.0
443,2.0,91.515625,-0.35606295,-0.4249284,-0.024741136,0.29535902,1.0
444,5.5,91.515625,-0.36456153,-0.22946262,-0.018833956,-0.005023072,1.0
445,1.5,91.515625,-0.3691508,-0.42430946,-0.018934418,0.28165853,1.0
446,2.5,91.515625,-0.37763697,-0.22892264,-0.013301247,-0.0169356,1.0
447,4.2,91.515625,-0.3822154,-0.42385134,-0.013639959,0.27152112,1.0
448,3.7,91.515625,-0.39069244,-0.22853743,-0.008209536,-0.025432501,1.0
449,2.7,91.515625,-0.3952632,-0.03329871,-0.008718186,-0.32069427,1.0
450,2.5,91.515625,-0.39592916,-0.22829543,-0.015132071,-0.030773437,1.0
451,6.8,91.53125,-0.40049508,-0.032959778,-0.01574754,-0.32819203,1.0
452,6.6,91.53125,-0.40115428,-0.22785404,-0.02231138,-0.04051646,1.0
453,2.0,91.53125,-0.40571135,-0.42264906,-0.02312171,0.24504435,1.0
454,3.3,91.53125,-0.41416433,-0.22720464,-0.018220823,-0.054841116,1.0
455,2.5,91.546875,-0.41870844,-0.42206064,-0.019317646,0.23203777,1.0
456,3.0,91.546875,-0.42714965,-0.61690134,-0.01467689,0.5185652,1.0
457,0.0,91.546875,-0.43948767,-0.42157584,-0.004305586,0.22129369,1.0
458,2.6,91.546875,-0.4479192,-0.22639261,0.00012028769,-0.07274427,1.0
459,2.0,91.546875,-0.45244703,-0.03127238,-0.0013345978,-0.36538926,1.0
460,3.2,91.546875,-0.4530725,-0.22637534,-0.008642383,-0.07312744,1.0
461,2.2,91.546875,-0.4576,-0.42137232,-0.010104932,0.21681629,1.0
462,2.5,91.546875,-0.46602744,-0.6163484,-0.005768606,0.5062946,1.0
463,2.2,91.5625,-0.4783544,-0.42114562,0.0043572867,0.2117994,1.0
464,7.1,91.5625,-0.4867773,-0.22608624,0.008593275,-0.07950585,1.0
465,2.5,91.5625,-0.49129903,-0.4213303,0.007003158,0.21587585,1.0
466,2.5,91.5625,-0.49972564,-0.22630918,0.011320675,-0.07458978,1.0
467,2.5,91.5625,-0.50425184,-0.42159158,0.0098288795,0.22164325,1.0
468,2.7,91.578125,-0.5126837,-0.22661148,0.014261744,-0.067923106,1.0
469,2.5,91.578125,-0.5172159,-0.42193496,0.012903282,0.22922513,1.0
470,3.9,91.578125,-0.5256546,-0.61723894,0.017487785,0.52595013,1.0
471,2.0,91.578125,-0.5379994,-0.42236736,0.028006786,0.23882863,1.0
472,2.5,91.578125,-0.54644674,-0.22765647,0.03278336,-0.044890255,1.0
473,0.0,91.578125,-0.5509998,-0.033019572,0.031885553,-0.32705215,1.0
474,2.6,91.578125,-0.55166024,-0.22858062,0.025344511,-0.024486888,1.0
475,1.8,91.59375,-0.55623186,-0.03383114,0.024854774,-0.30906683,1.0
476,3.7,91.609375,-0.5569085,-0.22929825,0.018673439,-0.008650168,1.0
477,2.5,91.609375,-0.56149447,-0.034449007,0.018500434,-0.2953834,1.0
478,1.5,91.609375,-0.56218344,-0.22982976,0.012592766,0.003076386,1.0
479,3.5,91.609375,-0.56678003,-0.42513,0.012654294,0.29970574,1.0
480,2.2,91.609375,-0.57528263,-0.23019071,0.018648408,0.011040434,1.0
481,3.7,91.609375,-0.57988644,-0.03534109,0.018869217,-0.27570084,1.0
482,2.9,91.609375,-0.5805932,-0.2307271,0.0133552,0.022873212,1.0
483,2.9,91.609375,-0.5852078,-0.426038,0.013812665,0.31973976,1.0
484,8.9,91.609375,-0.59372854,-0.23111548,0.02020746,0.031444635,1.0
485,4.7,91.609375,-0.5983509,-0.036289044,0.020836353,-0.25479475,1.0
486,4.2,91.609375,-0.5990766,-0.23170221,0.015740458,0.04438681,1.0
487,7.5,91.609375,-0.6037107,-0.036809463,0.016628195,-0.24328859,1.0
488,4.4,91.609375,-0.6044469,0.15807109,0.0117624225,-0.53068054,1.0
489,2.9,91.609375,-0.60128546,-0.03721434,0.0011488115,-0.23431459,1.0
490,2.7,91.609375,-0.60202974,-0.23235269,-0.0035374803,0.05873049,1.0
491,0.0,91.609375,-0.6066768,-0.42742375,-0.0023628704,0.35029522,1.0
492,2.8,91.609375,-0.61522526,-0.23226826,0.004643034,0.05686814,1.0
493,2.9,91.609375,-0.61987066,-0.03721319,0.005780397,-0.23434627,1.0
494,2.0,91.609375,-0.6206149,-0.23241726,0.0010934714,0.060154364,1.0
495,3.2,91.609375,-0.6252633,-0.42755488,0.0022965588,0.35318208,1.0
496,7.1,91.609375,-0.63381433,-0.23246564,0.009360201,0.061224215,1.0
497,7.4,91.609375,-0.6384637,-0.42772055,0.010584685,0.3568456,1.0
498,4.5,91.609375,-0.6470181,-0.23275067,0.017721597,0.067518994,1.0
499,3.4,91.625,-0.6516731,-0.42812213,0.019071976,0.3657401,1.0
