step,cpu,ram,position,velocity,reward
422,11.2,161.515625,-0.2104501,0.0025479468,-0.05693409052583753
423,11.7,161.515625,-0.2111254,-0.00067530567,-0.06455311175746062
424,11.0,161.515625,-0.21331978,-0.0021943783,-0.010934572301835033
425,11.2,161.515625,-0.21791317,-0.0045933845,-0.006889088001139499
426,15.5,161.515625,-0.22505605,-0.0071428795,-0.01418562243594721
427,11.4,161.53125,-0.23493502,-0.009878969,-0.027358810963073667
428,11.1,161.546875,-0.24821833,-0.013283313,-0.1
429,11.2,161.546875,-0.26193967,-0.013721345,-0.08714499442717738
430,10.8,161.546875,-0.2782799,-0.016340233,-0.03225219889000073
431,12.0,161.546875,-0.29479837,-0.016518475,-0.1
432,10.4,161.546875,-0.3128795,-0.018081117,-2.1029212304313206e-05
433,11.5,161.546875,-0.33317852,-0.020299032,-0.024383642322343135
434,10.5,161.546875,-0.35506788,-0.021889366,-0.00253025870075021
435,11.3,161.546875,-0.37948734,-0.024419472,-0.07735667522013934
436,10.7,161.546875,-0.4064543,-0.02696695,-0.1
437,11.5,161.546875,-0.43278185,-0.02632756,-0.1
438,13.0,161.546875,-0.45828214,-0.025500292,-0.1
439,14.5,161.546875,-0.48366,-0.025377868,-0.01649281792386006
440,10.2,161.546875,-0.5086535,-0.024993492,-0.020744963210633217
441,11.2,161.546875,-0.5336937,-0.02504016,-0.00019000109589342176
442,10.1,161.546875,-0.5584882,-0.024794543,-0.0012832128447954007
443,10.8,161.546875,-0.58393,-0.02544184,-0.03668238448064045
444,10.0,161.546875,-0.60854006,-0.024610035,-0.006478306961162162
445,11.3,161.546875,-0.6332225,-0.024682473,-0.021941475464133477
446,0.0,161.546875,-0.6584825,-0.025259998,-0.08524976903226077
447,11.2,161.546875,-0.6834527,-0.024970228,-0.021435431823215723
448,0.0,161.546875,-0.70857155,-0.025118835,-0.07535198726404957
449,28.9,161.546875,-0.73347455,-0.024903016,-0.05391141478403974
450,27.7,161.546875,-0.7570672,-0.023592645,-0.0011626188012314742
451,13.3,161.578125,-0.7805485,-0.023481326,-0.1
452,11.1,161.578125,-0.8026467,-0.022098195,-0.005719462672801968
453,11.7,161.578125,-0.82435447,-0.021707777,-0.09557228115346882
454,9.7,161.578125,-0.8426004,-0.018245941,-0.1
455,11.0,161.59375,-0.85895675,-0.016356332,-0.0010549541775674244
456,14.7,161.59375,-0.87310976,-0.014153009,-0.00037193845633396453
457,11.1,161.59375,-0.8836774,-0.01056766,-0.08944347159899878
458,10.1,161.59375,-0.89209634,-0.008418892,-0.00014139602677119001
459,16.3,161.59375,-0.8997624,-0.0076660514,-0.09753186150419424
460,10.7,161.59375,-0.90603507,-0.0062726694,-0.033334158048070606
461,10.6,161.59375,-0.9102264,-0.0041913614,-0.0017396779949208963
462,10.2,161.59375,-0.9136259,-0.0033994706,-0.1
463,11.3,161.609375,-0.9159703,-0.0023444016,-0.06909895635262729
464,10.0,161.609375,-0.91450596,0.0014643561,-0.1
465,11.4,161.609375,-0.9118049,0.0027010646,-0.050676740397011956
466,10.0,161.609375,-0.9056838,0.0061211255,-0.05609680725866753
467,12.3,161.609375,-0.89878464,0.0068991953,-0.1
468,10.3,161.609375,-0.890763,0.008021671,-0.057132817037470224
469,11.1,161.609375,-0.8810778,0.009685179,-0.014248158844126025
470,11.2,161.609375,-0.8680196,0.013058234,-0.06158424548369937
471,11.2,161.609375,-0.8529283,0.015091304,-0.0005813110664703913
472,12.8,161.609375,-0.8372497,0.015678605,-0.1
473,15.3,161.609375,-0.81874907,0.018500628,-0.028567203018246803
474,0.0,161.609375,-0.79930687,0.019442227,-0.043904055132499314
475,14.0,161.609375,-0.7794559,0.019850954,-0.09104218267147567
476,15.0,161.609375,-0.7569772,0.02247868,-0.03534301853666335
477,16.8,161.609375,-0.7343877,0.022589482,-0.1
478,0.0,161.609375,-0.7118206,0.022567121,-0.1
479,17.3,161.609375,-0.68941563,0.022404954,-0.1
480,18.2,161.609375,-0.6673177,0.022097921,-0.1
481,16.7,161.609375,-0.64567494,0.021642726,-0.1
482,15.0,161.609375,-0.62256515,0.023109822,-0.01453408550207911
483,15.9,161.609375,-0.5972743,0.025290871,-0.09340045879787483
484,17.3,161.609375,-0.570131,0.027143281,-0.07561250626495167
485,27.4,161.609375,-0.5434363,0.026694722,-0.028190284941974043
486,22.0,161.609375,-0.51678824,0.026648065,-0.0016960957655328458
487,21.0,161.703125,-0.4889859,0.027802343,-0.06457217311481714
488,15.6,161.71875,-0.4605691,0.02841678,-0.03391651415697652
489,23.1,161.71875,-0.43412223,0.02644687,-0.1
490,24.4,161.71875,-0.40775087,0.02637137,-0.01534251774911013
491,13.5,161.71875,-0.3834361,0.024314756,-0.06454952968581439
492,15.3,161.71875,-0.36164188,0.02179424,-0.1
493,11.2,161.71875,-0.3408862,0.02075568,-0.000738293881978791
494,11.2,161.71875,-0.31993327,0.020952934,-0.1
495,12.4,161.71875,-0.29998422,0.019949052,-0.008230287969149685
496,11.9,161.71875,-0.28191447,0.018069735,-0.004700251320855742
497,15.6,161.71875,-0.2661387,0.01577578,-0.017978587738634033
498,12.5,161.71875,-0.25070816,0.015430543,-0.08703254522245062
499,11.7,161.71875,-0.23560321,0.015104945,-0.1
500,0.0,161.71875,-0.22133256,0.014270655,-0.05058091687715205
501,12.0,161.71875,-0.20993453,0.01139803,-0.03630360114356144
502,12.2,161.71875,-0.20205685,0.007877672,-0.1
503,10.1,161.71875,-0.19535342,0.0067034326,-0.03444514651466903
504,12.2,161.71875,-0.19122243,0.0041309833,-0.010655181233767408
505,11.4,161.71875,-0.18853648,0.0026859515,-0.019053751679626887
506,13.3,161.71875,-0.18783426,0.00070221705,-0.0007159515332219258
507,20.7,161.71875,-0.18865518,-0.00082091696,-0.015488904530593574
508,0.0,161.71875,-0.19308628,-0.004431095,-0.1
509,18.5,161.71875,-0.20110954,-0.008023267,-0.1
510,17.1,161.71875,-0.21269144,-0.011581896,-0.1
511,15.7,161.71875,-0.22478145,-0.012090007,-0.1
512,15.1,161.71875,-0.24032426,-0.015542798,-0.1
513,18.6,161.71875,-0.25924498,-0.018920708,-0.1
514,24.0,161.71875,-0.2804432,-0.021198198,-0.010944106011665157
515,11.8,161.71875,-0.30436966,-0.023926465,-0.05013461308129905
516,14.3,161.71875,-0.32967553,-0.025305875,-0.0009842179426655662
517,12.7,161.71875,-0.35603267,-0.026357155,-0.004621876084401322
518,20.1,161.71875,-0.38343158,-0.027398909,-0.0011768810579738443
519,26.4,161.71875,-0.41335103,-0.029919455,-0.1
520,25.2,161.71875,-0.44398415,-0.03063311,-0.00042867241629664934
521,15.3,161.734375,-0.47665238,-0.03266822,-0.09262935338929311
522,11.7,161.734375,-0.50994855,-0.033296153,-0.0034100466755010218
523,12.0,161.734375,-0.54221976,-0.03227122,-0.05647802168770255
524,0.0,161.734375,-0.5758514,-0.033631638,-0.1
525,13.9,161.734375,-0.6090217,-0.033170354,-0.0002239984274865492
526,11.5,161.734375,-0.64033896,-0.03131724,-0.06608927663908304
527,19.4,161.734375,-0.67111486,-0.03077592,-0.0044504385976381405
528,13.1,161.734375,-0.7014985,-0.03038367,-0.020452122441207622
529,11.2,161.734375,-0.72911036,-0.027611867,-0.1
530,13.1,161.734375,-0.75377667,-0.024666337,-0.1
531,9.5,161.734375,-0.77686524,-0.023088582,-9.49522817315085e-06
532,11.8,161.734375,-0.7978265,-0.020961296,-0.007302486239906614
533,10.0,161.734375,-0.81664133,-0.018814785,-0.004384189421138274
534,11.9,161.734375,-0.83303225,-0.0163909,-0.011041406518648956
535,10.4,161.734375,-0.84892166,-0.015889393,-0.1
536,11.3,161.734375,-0.8634908,-0.014569137,-0.02502377598262342
537,11.3,161.734375,-0.8774301,-0.013939291,-0.1
538,11.3,161.796875,-0.8894259,-0.011995791,-0.0025432265708914773
539,11.8,161.796875,-0.8976965,-0.008270636,-0.1
540,11.9,161.796875,-0.90390414,-0.00620763,-0.0016000051053254084
541,16.7,161.796875,-0.9063392,-0.002435091,-0.1
542,9.5,161.9375,-0.9062778,6.144066e-05,-0.002082090283153093
543,11.1,161.9375,-0.90543646,0.00084134145,-0.1
544,12.0,161.9375,-0.9022765,0.0031599354,-7.576883950264346e-05
545,10.7,161.9375,-0.89753705,0.004739456,-0.021031640604638826
546,12.0,161.9375,-0.8900912,0.007445872,-0.009168462725989457
547,12.5,161.9375,-0.881332,0.008759214,-0.037135525254337054
548,11.4,161.9375,-0.8694728,0.011859155,-0.03624928469707953
549,11.2,161.9375,-0.8557061,0.0137666995,-0.0026776145198951443
550,11.4,161.9375,-0.84018177,0.015524318,-0.00517034974714683
551,12.3,161.9375,-0.8221336,0.018048154,-0.010699973836841537
552,10.3,161.9375,-0.80063397,0.021499623,-0.1
553,11.4,161.9375,-0.77691275,0.023721239,-0.006247437263033362
554,10.9,161.9375,-0.7511775,0.025735267,-0.0037851015818887394
555,10.7,161.9375,-0.72346383,0.027713642,-0.0071495251404712695
556,11.0,161.9375,-0.69283944,0.030624412,-0.1
557,11.4,161.953125,-0.66125107,0.03158836,-0.0028116930632084095
558,11.5,161.953125,-0.6271594,0.03409166,-0.1
559,11.2,161.953125,-0.59301424,0.03414518,-0.022451767862322926
560,11.8,161.953125,-0.5576315,0.035382748,-0.023085228167934704
561,10.9,161.953125,-0.52340907,0.034222443,-0.08900120425373395
562,11.5,161.953125,-0.4899952,0.03341385,-0.028956470055368302
563,10.9,161.953125,-0.45598426,0.034010947,-0.03201282362069833
564,15.2,161.953125,-0.42397696,0.032007307,-0.1
565,10.8,161.953125,-0.39233434,0.031642627,-0.006130963608406148
566,11.9,161.953125,-0.36094183,0.03139251,-0.022348958329621384
567,12.7,161.96875,-0.3309724,0.029969424,-0.0028000754086608738
568,11.6,161.984375,-0.3008686,0.030103803,-0.1
569,10.7,161.984375,-0.27135202,0.029516585,-0.041105176629550044
570,10.2,161.984375,-0.24505183,0.026300197,-0.1
571,12.2,161.984375,-0.21970001,0.025351817,-0.036476470267770365
572,11.2,161.984375,-0.19557469,0.024125319,-0.024990714458716923
573,15.9,161.984375,-0.17503126,0.020543423,-0.1
574,28.6,161.984375,-0.15740348,0.01762778,-0.025163685109186318
575,18.1,161.984375,-0.14350212,0.013901367,-0.1
576,12.2,161.984375,-0.13337263,0.010129481,-0.1
577,16.2,161.984375,-0.12704569,0.006326943,-0.1
578,0.0,161.984375,-0.12345586,0.0035898318,-0.007710087494803375
579,11.5,162.0,-0.122004494,0.0014513693,-0.0016388003418356335
580,11.9,162.0,-0.12138753,0.00061696547,-0.1
581,11.2,162.0,-0.12460662,-0.0032190904,-0.1
582,9.9,162.0,-0.13016644,-0.005559831,-7.971452214405872e-06
583,13.5,162.0,-0.1395167,-0.009350263,-0.09717144996011627
584,17.0,162.0,-0.15002239,-0.010505688,-0.05662782243476272
585,12.0,162.0,-0.1636311,-0.013608702,-0.03226011352546756
586,15.7,162.015625,-0.17843781,-0.014806717,-0.04504786050756735
587,11.9,162.015625,-0.19681887,-0.018381057,-0.09013197444748045
588,10.9,162.015625,-0.21808837,-0.021269495,-0.02928409073497882
589,12.2,162.015625,-0.24123906,-0.023150684,-0.00046738842916624893
590,27.0,162.015625,-0.26494467,-0.023705607,-0.07725826501266511
591,15.1,162.015625,-0.29121318,-0.0262685,-0.02929585205968124
592,10.1,162.046875,-0.32006902,-0.028855823,-0.0428781224890841
593,13.6,162.046875,-0.35036936,-0.030300353,-5.52902150765533e-06
594,0.0,162.046875,-0.38341123,-0.033041876,-0.1
595,11.6,162.046875,-0.41597378,-0.03256256,-0.1
596,11.5,162.046875,-0.44856355,-0.03258977,-0.02607979179952622
597,11.2,162.046875,-0.48213252,-0.03356898,-0.007884327579405692
598,9.8,162.046875,-0.5145117,-0.032379173,-0.1
599,11.6,162.0625,-0.54620486,-0.03169315,-0.02527856509921236
600,9.8,162.0625,-0.5789204,-0.032715537,-0.0631287730751584
601,11.2,162.0625,-0.61168146,-0.03276105,-0.00934412686219197
602,9.7,162.0625,-0.6422896,-0.03060809,-0.1
603,11.6,162.0625,-0.67352617,-0.0312366,-0.1
604,9.8,162.0625,-0.70473486,-0.031208703,-0.049846171208542955
605,11.7,162.0625,-0.7337374,-0.029002553,-0.03708886559824265
606,10.5,162.0625,-0.7611907,-0.027453307,-0.00025364021742149136
607,11.2,162.0625,-0.7872645,-0.026073799,-0.0028975199296699117
608,9.8,162.0625,-0.8110857,-0.02382117,-0.01002744155741766
609,10.9,162.0625,-0.83360815,-0.022522435,-0.015993618647877385
610,0.0,162.0625,-0.8533261,-0.01971796,-0.028471646345407466
611,11.1,162.0625,-0.8724551,-0.019129017,-0.1
612,8.8,162.0625,-0.8891661,-0.016711013,-0.00286122047018722
613,11.2,162.0625,-0.90515286,-0.015986746,-0.1
614,16.4,162.0625,-0.9184244,-0.013271589,-0.008554872968034033
615,11.0,162.0625,-0.93088025,-0.012455833,-0.1
616,11.1,162.0625,-0.94003403,-0.00915376,-0.04034315181925763
617,12.1,162.0625,-0.9477897,-0.0077556795,-0.04214893812800824
618,10.2,162.0625,-0.95465577,-0.0068660295,-0.1
619,12.2,162.0625,-0.9600436,-0.005387817,-0.03811499971279773
620,10.2,162.0625,-0.9615164,-0.0014727842,-0.1
621,10.7,162.0625,-0.96040297,0.0011134082,-0.0012593018314021266
622,9.9,162.0625,-0.9572854,0.0031175825,-0.007527851245970752
623,11.9,162.0625,-0.9532582,0.0040271855,-0.1
624,10.0,162.0625,-0.9458955,0.0073627373,-0.03878577064735964
625,12.0,162.0625,-0.9370411,0.008854411,-0.03550282617584486
626,10.8,162.0625,-0.92620754,0.010833543,-0.006608091170006958
627,10.7,162.0625,-0.9145369,0.011670659,-0.1
628,10.4,162.0625,-0.8994934,0.015043496,-0.0507156741766778
629,10.8,162.0625,-0.88069135,0.01880205,-0.1
630,9.5,162.0625,-0.85819477,0.022496583,-0.1
631,10.4,162.0625,-0.8344299,0.023764847,-0.031398477562308715
632,11.7,162.0625,-0.80822784,0.02620211,-0.008198438225419125
633,10.4,162.0625,-0.7816411,0.026586711,-0.1
634,13.1,162.0625,-0.7518067,0.029834442,-0.1
635,12.0,162.078125,-0.71978277,0.032023914,-0.016457524745874252
636,10.2,162.078125,-0.687379,0.032403786,-0.045160393509549125
637,18.1,162.09375,-0.6530456,0.034333393,-0.02500567468416648
638,12.1,162.09375,-0.6170785,0.035967126,-0.02098246665332795
639,11.7,162.09375,-0.58191943,0.03515907,-0.1
640,10.3,162.09375,-0.5477898,0.03412962,-0.09533945909027218
641,10.1,162.09375,-0.51477057,0.033019252,-0.07414838998190731
642,0.0,162.09375,-0.48039976,0.03437081,-0.0893356329030226
643,10.5,162.09375,-0.44677877,0.033620983,-0.008093658884469335
644,10.9,162.09375,-0.41305196,0.033726804,-0.020363179553532975
645,11.9,162.09375,-0.37969264,0.033359334,-0.008861140728767225
646,10.7,162.09375,-0.34738156,0.032311093,-2.0723657598864522e-07
647,10.2,162.09375,-0.31632963,0.031051924,-1.3684338142638808e-07
648,11.7,162.09375,-0.28626373,0.030065894,-0.00982752534671505
649,11.2,162.109375,-0.25933123,0.026932511,-0.1
650,12.0,162.109375,-0.23287475,0.026456483,-0.07566426167941245
651,11.0,162.109375,-0.20959984,0.023274917,-0.07137385956966683
652,0.0,162.109375,-0.18913938,0.02046046,-0.027922155599839373
653,10.4,162.109375,-0.16928715,0.019852232,-0.1
654,11.9,162.109375,-0.15145922,0.017827934,-0.0011401775878766786
655,10.3,162.109375,-0.13524531,0.016213901,-0.0177692472473737
656,13.1,162.125,-0.12282844,0.012416871,-0.1
657,9.7,162.125,-0.111243755,0.011584686,-0.1
658,12.0,162.125,-0.10335108,0.007892679,-0.07861071527660357
659,13.4,162.125,-0.09723945,0.0061116316,-0.015986430185535028
660,13.5,162.125,-0.09465753,0.0025819195,-0.05728818388561763
661,11.4,162.125,-0.09297549,0.0016820445,-0.1
662,11.3,162.125,-0.09476553,-0.0017900427,-0.05076166363338075
663,10.7,162.140625,-0.09745522,-0.0026896908,-0.1
664,11.4,162.140625,-0.10103882,-0.0035836026,-0.1
665,10.4,162.140625,-0.105508454,-0.00446963,-0.1
666,12.2,162.140625,-0.111534454,-0.0060259993,-0.029843450101731152
667,10.5,162.140625,-0.12142181,-0.009887351,-0.1
668,0.0,162.140625,-0.13233119,-0.010909388,-0.07672910803676701
669,11.2,162.140625,-0.14704615,-0.014714957,-0.1
670,11.2,162.140625,-0.1651892,-0.018143063,-0.06057403860951496
671,10.8,162.140625,-0.18703152,-0.02184231,-0.1
672,12.1,162.140625,-0.21130332,-0.024271796,-0.004348690244285436
673,10.9,162.140625,-0.23643452,-0.025131192,-0.059279459906798594
674,12.2,162.140625,-0.26496276,-0.028528232,-0.1
675,10.6,162.140625,-0.29543373,-0.030470971,-0.001635447766653897
676,11.7,162.140625,-0.3280592,-0.03262546,-0.014632411931475887
677,9.7,162.140625,-0.36113307,-0.033073865,-0.03889300474078397
678,0.0,162.140625,-0.39687777,-0.035744686,-0.1
679,10.9,162.140625,-0.43484733,-0.037969567,-0.07478803392920988
680,11.2,162.140625,-0.4749747,-0.040127367,-0.1
681,11.8,162.140625,-0.51634747,-0.041372754,-0.03457428779191538
682,18.7,162.140625,-0.55768144,-0.041333985,-0.0003856224088849558
683,19.1,150.3125,-0.5985792,-0.040897798,-0.0014562534158869768
684,12.1,150.328125,-0.63901055,-0.040431295,-0.0003690005816711306
685,23.1,142.59375,-0.67948294,-0.04047241,-0.03516590319881665
686,24.6,141.78125,-0.71818215,-0.038699225,-0.018559189323264037
687,17.7,141.765625,-0.75429314,-0.03611101,-0.06510595622285678
688,18.7,141.765625,-0.7897457,-0.035452574,-0.03901421281779314
689,28.0,140.15625,-0.8232984,-0.033552688,-0.0005301373375360185
690,16.8,140.15625,-0.854123,-0.030824596,-0.026431665997166932
691,21.6,139.765625,-0.88435537,-0.030232377,-0.1
692,25.7,139.78125,-0.911525,-0.027169656,-0.032501952564695104
693,21.2,138.34375,-0.9370542,-0.02552919,-0.01908515767230803
694,43.7,133.59375,-0.95871866,-0.021664433,-0.1
695,24.6,135.21875,-0.97647065,-0.017751988,-0.1
696,24.6,135.234375,-0.9932787,-0.016808053,-0.1
697,23.2,135.78125,-1.0091194,-0.015840689,-0.1
698,19.7,135.78125,-1.021968,-0.012848644,-0.011484826095289691
699,15.9,135.8125,-1.0308238,-0.008855801,-0.1
700,18.1,135.828125,-1.0382528,-0.007429058,-0.050907437249989945
701,19.0,135.859375,-1.0446827,-0.006429958,-0.1
702,20.1,135.859375,-1.0474769,-0.0027942,-0.05733814514360916
703,24.4,135.859375,-1.0476987,-0.0002218609,-0.0002325815956183419
704,0.0,135.859375,-1.0469207,0.00077813625,-0.1
705,17.2,135.859375,-1.0451425,0.0017781354,-0.1
706,16.8,135.875,-1.0423645,0.002778088,-0.1
707,17.8,135.9375,-1.0369875,0.005376887,-0.00043614599579910873
708,16.4,135.9375,-1.0282086,0.008778957,-0.03625982170806452
709,18.4,136.875,-1.0181961,0.010012472,-0.07083237699180814
710,0.0,136.96875,-1.0071931,0.011003016,-0.1
711,26.7,136.765625,-0.9944749,0.01271823,-0.026132807143545735
712,21.3,136.765625,-0.9807879,0.013687023,-0.1
713,21.5,135.984375,-0.9635693,0.017218608,-0.051939512432090856
714,0.0,135.984375,-0.94410414,0.019465122,-0.001364527790744674
715,19.0,135.9375,-0.9213364,0.022767708,-0.03771622705682063
716,31.8,135.875,-0.8952736,0.026062759,-0.041917448409145665
717,21.5,135.875,-0.8684661,0.026807563,-0.1
718,0.0,135.875,-0.8397204,0.02874567,-0.001979480787680643
719,16.2,130.15625,-0.8086804,0.031040005,-0.003078336034731422
720,27.4,130.109375,-0.77725357,0.031426836,-0.1
721,24.2,130.15625,-0.74560267,0.031650886,-0.1
722,33.1,130.1875,-0.711629,0.033973686,-0.026912723900528592
723,29.2,130.0,-0.6769871,0.034641873,-0.01985773972112135
724,19.9,130.015625,-0.639735,0.037252113,-0.1
725,18.0,130.15625,-0.60012937,0.03960562,-0.1
726,14.2,130.171875,-0.5614548,0.03867457,-0.1
727,21.3,130.1875,-0.5239969,0.03745788,-0.1
728,24.6,130.203125,-0.48652765,0.03746923,-3.111188249249608e-06
729,23.5,130.203125,-0.45038837,0.036139265,-0.0492339939837482
730,17.5,130.234375,-0.41329378,0.03709459,-0.1
731,16.8,130.25,-0.3763943,0.036899477,-0.016928318009581746
732,20.9,130.25,-0.3420633,0.03433098,-0.1
733,22.5,130.265625,-0.309623,0.032440294,-0.01575996886350737
734,14.6,130.265625,-0.27835566,0.03126734,-0.004662683956452441
735,23.5,135.109375,-0.25026613,0.028089521,-0.1
736,12.9,135.15625,-0.22268362,0.027582508,-0.0775394172634151
737,16.9,135.140625,-0.19648722,0.026196409,-0.014770077874578647
738,14.1,135.15625,-0.17159085,0.024896368,-0.026905575351179323
739,20.6,135.15625,-0.14767049,0.023920365,-0.06400079345949053
740,24.1,134.5625,-0.12450879,0.023161702,-0.1
741,30.7,134.5625,-0.10399258,0.020516211,-0.004490852985112781
742,0.0,134.5625,-0.08735569,0.01663689,-0.1
743,27.5,134.5625,-0.07163344,0.015722249,-0.1
744,24.3,134.5625,-0.05685369,0.014779755,-0.1
745,22.4,134.5625,-0.04603766,0.010816031,-0.1
746,21.8,134.5625,-0.03852302,0.0075146393,-0.030264519168273198
747,24.4,134.578125,-0.032527745,0.0059952745,-0.04129850901663304
748,22.1,134.578125,-0.027520576,0.0050071683,-0.1
749,22.8,134.578125,-0.02520454,0.0023160374,-0.0017714999934813848
750,20.8,134.59375,-0.025810335,-0.0006057962,-0.008178721165803893
751,22.6,134.59375,-0.0287702,-0.002959866,-0.000851798028635642
752,22.9,134.59375,-0.034976095,-0.006205892,-0.02535675778236879
753,27.5,134.375,-0.042168237,-0.0071921423,-0.1
754,0.0,134.375,-0.052815836,-0.010647598,-0.042287570480483795
755,27.0,134.34375,-0.06743212,-0.014616282,-0.1
756,23.2,134.390625,-0.08299742,-0.015565301,-0.1
757,24.0,134.390625,-0.10099869,-0.018001275,-7.5932071386120015e-06
758,21.8,134.390625,-0.12063399,-0.019635301,-0.025139645492805587
759,22.7,134.390625,-0.14181168,-0.021177694,-0.028137402641368683
760,21.8,134.453125,-0.16572815,-0.023916472,-0.009471152175416366
761,15.4,134.453125,-0.19301331,-0.027285166,-0.06098275266850237
762,12.7,134.453125,-0.22089095,-0.027877636,-0.1
763,15.6,134.390625,-0.25049803,-0.029607072,-0.0025908338666567944
764,19.8,134.4375,-0.28130525,-0.030807221,-0.01744597900283793
765,20.0,134.4375,-0.31227383,-0.030968577,-0.1
766,17.0,134.4375,-0.3433117,-0.031037865,-0.08855951700712837
767,14.0,134.4375,-0.3760561,-0.032744404,-0.007815884242781124
768,0.0,135.046875,-0.4113713,-0.035315193,-0.1
769,16.2,135.078125,-0.44832608,-0.0369548,-0.029428059685105624
770,14.6,135.078125,-0.48734063,-0.03901456,-0.1
771,12.6,135.078125,-0.52700466,-0.039664,-0.006351780651358752
772,11.8,135.078125,-0.5681431,-0.041138455,-0.1
773,15.0,135.078125,-0.6097738,-0.04163068,-0.0302732486077403
774,15.3,135.453125,-0.6508248,-0.041050985,-0.00015702861929298706
775,17.1,135.453125,-0.6915609,-0.040736135,-0.01688362602238982
776,14.1,135.46875,-0.73258996,-0.041029055,-0.1
777,25.1,135.46875,-0.77168804,-0.039098058,-0.009579171282945255
778,13.9,135.46875,-0.8081956,-0.036507543,-0.03575481723603389
779,15.9,135.484375,-0.8443187,-0.0361231,-0.1
780,18.7,135.5,-0.87989074,-0.03557203,-0.1
781,16.9,135.5,-0.9122362,-0.03234548,-0.04760043396368588
782,0.0,135.5,-0.9437838,-0.03154761,-0.1
783,14.7,135.5,-0.9733549,-0.029571071,-0.007258059954791918
784,12.6,135.5,-1.0019871,-0.028632164,-0.1
785,17.5,135.5,-1.0274583,-0.025471248,-0.020786085508740372
786,12.2,135.5,-1.0508485,-0.023390168,-0.007637407824313414
787,11.0,135.5,-1.070978,-0.020129574,-0.02572141152100471
788,0.0,135.5,-1.087114,-0.016135933,-0.1
789,11.9,135.5,-1.1022679,-0.015153836,-0.1
790,8.8,135.5,-1.1146492,-0.0123812705,-0.0041781237440829955
791,12.4,135.5,-1.1260815,-0.011432281,-0.1
792,12.6,135.5,-1.1365834,-0.010501959,-0.1
793,11.3,135.5,-1.1431748,-0.006591308,-0.1
794,13.0,135.5,-1.145869,-0.0026942247,-0.1
795,18.3,135.5,-1.1459851,-0.0001161356,-0.001551225332428885
796,0.0,135.53125,-1.1432296,0.0027555325,-0.010267984180813983
797,12.1,135.53125,-1.1395772,0.0036524988,-0.1
798,11.6,135.53125,-1.13502,0.0045571043,-0.1
799,14.3,135.875,-1.1274315,0.0075884797,-0.01695481402712176
800,12.9,136.0,-1.1189151,0.008516407,-0.1
801,11.4,136.0,-1.1094563,0.009458766,-0.1
802,0.0,136.0,-1.0972066,0.012249693,-0.004970127263055702
803,12.0,136.0,-1.0828136,0.014392982,-0.004799843656661551
804,12.4,136.0,-1.0674349,0.015378725,-0.1
805,11.1,136.0,-1.0500104,0.017424481,-0.008985497599547898
806,0.0,136.0,-1.031586,0.018424392,-0.1
807,11.5,136.0,-1.0094233,0.022162737,-0.06845767029456198
808,12.3,136.0,-0.9848793,0.024543941,-0.0004693235700869991
809,11.4,136.0,-0.95637894,0.028500378,-0.1
810,13.2,136.0,-0.92543393,0.030945012,-6.035671694917255e-05
811,10.9,136.015625,-0.89365387,0.03178006,-0.1
812,13.4,136.015625,-0.8595892,0.03406463,-9.055356963614259e-05
813,11.8,136.015625,-0.8219102,0.037679005,-0.1
814,16.7,136.03125,-0.7832691,0.038641088,-0.043413808605647836
815,11.0,136.046875,-0.74430865,0.038960427,-0.09178905489540093
816,21.9,136.046875,-0.7034297,0.04087896,-0.0064698443737952974
817,24.9,136.046875,-0.66134447,0.04208521,-0.0002703955169863548
818,14.2,136.046875,-0.618346,0.042998467,-0.00036549396797092015
819,32.6,136.046875,-0.57314646,0.04519954,-0.1
820,52.0,135.96875,-0.52834684,0.044799652,-0.026360008178927787
821,59.3,125.25,-0.48501158,0.043335263,-0.1
822,40.3,126.5625,-0.44065255,0.044359025,-0.07656487824379497
823,48.4,69.1875,-0.39540923,0.045243327,-0.1
824,32.9,50.0625,-0.35018015,0.045229077,-0.03791681200210065
825,16.8,50.0625,-0.30606696,0.044113185,-0.0007153081422131891
826,0.0,50.265625,-0.2620261,0.044040844,-0.0929020192113569
827,24.6,50.375,-0.21875651,0.04326959,-0.044028391534175176
828,31.9,50.421875,-0.17810945,0.04064706,-0.01830958224729784
829,29.5,47.609375,-0.14039372,0.037715733,-0.02702605232855291
830,16.0,47.671875,-0.10595909,0.034434635,-0.04440723774350772
831,18.7,47.71875,-0.073483765,0.032475326,-0.007670777452985078
832,17.7,47.8125,-0.04344375,0.030040016,-7.790609345192934e-07
833,25.9,48.125,-0.01575889,0.02768486,-0.0006794312685215687
834,20.5,48.1875,0.007928763,0.023687653,-0.1
835,25.1,48.828125,0.028794646,0.020865884,-0.0046218094511459645
836,7.4,44.90625,0.04820537,0.01941072,-0.04765736530931122
837,48.8,45.109375,0.065068945,0.01686358,-0.00023837899953491615
838,41.4,43.25,0.07844504,0.013376096,-0.047606849379212696
839,56.1,40.984375,0.09028338,0.011838343,-0.03546893876973769
840,0.0,40.828125,0.10099889,0.010715513,-0.07350539142409077
841,31.1,40.703125,0.10782829,0.006829396,-0.1
842,26.4,40.765625,0.113139264,0.0053109787,-0.03225605791516415
843,28.4,42.21875,0.11759287,0.004453607,-0.1
844,40.4,42.640625,0.11861582,0.001022947,-0.052284388085723776
845,25.8,42.546875,0.11712925,-0.001486567,-0.001226704554725089
